###  1     6     11    16     21    26     31    36     41    46     51    56     61    66     71    76
272  00000-00000  00000-00000  00000-00000  00000-10000  00000-00000  00010-00000  00000-00000  00000-00000  
273  00000-01000  00000-00001  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
274  00000-00000  00000-00000  00000-00100  00000-00000  00000-00010  00000-00000  00000-00001  00000-00000  
275  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00100-00000  00000-00000  
276  00000-00000  00000-00000  00000-00000  00000-00001  00000-00000  00000-00000  00000-00000  00000-00000  
277  00000-00000  00000-10000  00000-00000  00000-00000  00001-00000  00001-00000  00000-00000  00000-00000  
278  00000-00000  00000-01000  00000-00000  00010-00000  00000-00000  00010-00000  00000-00000  10000-00000  
279  00000-00000  00000-00000  00000-10000  00000-00100  00000-00010  00000-00000  00000-00001  00000-10000  
280  00000-00000  00000-00000  10000-00000  00000-10000  00001-00100  00000-00000  00000-00000  00000-00000  
281  00100-00000  00000-00000  00000-00000  00000-00000  00000-00000  00010-00000  01000-00000  00000-00000  
282  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00100-00000  00000-00000  00000-00000  
283  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00100-00100  10000-00000  00000-00000  
284  00010-00000  00000-00000  00000-00000  00000-00000  00010-00000  00000-00000  00000-00000  00000-00000  
285  00000-00000  00000-00100  00000-00000  01000-00000  00000-00001  00000-00000  00010-00000  00000-00010  
286  00000-00001  00000-00100  00000-00000  01000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
287  00000-00000  00000-00000  00000-00000  00000-00000  00100-00000  00000-00000  00000-00000  00001-00000  
288  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
289  00000-00000  00000-00010  00000-00000  00000-10100  00000-00000  11001-00000  00000-00000  00010-00000  
290  00000-00000  00000-00000  00000-00000  00000-00000  00001-00000  00001-00000  10000-00000  00000-00010  
291  00000-00000  00000-00000  00000-00000  00100-00000  01000-00000  00000-00000  00000-00000  00000-00000  
292  00000-00000  00000-00000  00000-00000  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  
293  00001-00000  00000-00000  00000-00000  10000-00000  00000-00010  00000-00000  00000-00000  00000-00000  
294  00000-00010  00000-00001  00000-00000  00000-00100  10000-00000  00000-00000  00000-10000  10000-00000  
295  00000-00000  00000-00000  00000-00000  01000-00000  00000-00001  00000-00000  00000-00000  00000-00000  
296  00000-00000  00000-00000  00000-01010  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
297  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
298  00000-00000  00000-00000  00000-00000  00000-00000  10000-00000  00000-00000  00000-00000  00000-01000  
299  00000-00000  00000-00000  00000-00000  00000-10000  00000-00000  00010-00000  00000-00000  00000-00000  
300  00000-00000  00000-00100  00000-00000  00000-00000  00100-00000  00100-01000  00000-00000  00010-00000  
301  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-01000  00000-00000  00000-00000  
302  00000-00001  00000-11000  00000-00010  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
303  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00100-00000  00001-00000  00000-00000  
304  00000-00000  00100-00000  00000-00000  00000-00000  00000-00000  00010-00010  00000-00100  00000-10100  
305  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
306  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
307  00000-00000  00000-00000  00000-00000  00000-10000  00000-00000  00000-00000  00001-00000  00000-00000  
308  00000-00000  00000-00100  00000-00000  00000-00100  00000-00000  00001-00000  00000-00000  00000-00000  
309  00000-00000  00001-00000  00000-00000  00000-00000  00000-00001  00000-00000  00000-00000  00000-00000  
310  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00100  00001-00000  00000-00000  
311  01000-00000  00000-00000  00000-00000  00000-00000  00000-00010  00000-00000  01000-00100  00000-00010  
312  00000-00000  00000-00000  00000-00000  00000-00000  01000-00000  00000-00000  00000-00000  00010-00000  
313  00000-00000  00000-00000  00000-00000  10000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
314  00000-00000  00000-00000  00000-00000  00000-00000  10000-00000  00010-00000  00000-00000  00000-00000  
315  00000-00000  00000-00010  00000-00000  00000-00000  01000-00000  00000-00000  00000-00000  00000-00100  
316  00000-00000  00000-00000  00000-00000  10000-00000  00000-00000  00000-10000  00000-00000  00000-00000  
317  00000-00000  00000-00000  00000-00000  00001-00000  10000-00100  00000-00100  00000-00001  00000-00000  
318  00000-00000  00000-00000  00000-00000  10000-00000  00010-00000  00000-00000  00000-00000  00000-00000  
319  00000-10000  00000-00000  00000-00000  00000-00010  00000-00000  00000-00000  00001-00000  00000-00000  
320  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00010  
321  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00010  00000-00000  
322  00000-00000  00000-00000  00000-00000  00000-00000  00001-00000  00000-00000  00000-00000  00000-00000  
323  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00001  00000-00000  00000-00000  
324  00000-00000  00000-00000  00000-00100  00000-10000  00000-00000  00000-00000  00000-00000  01000-00000  
325  00000-00000  00000-01000  00000-00000  00000-00000  10010-00000  00000-00000  00000-00000  00000-00000  
326  00000-00000  00000-00010  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
327  00000-00000  00000-00000  00000-00000  00000-00001  00000-00000  00000-00000  00000-00000  00000-00000  
328  00000-00000  00000-00000  00000-00000  00010-00000  00000-00000  10000-00010  00010-00000  00000-00000  
329  00000-01000  00000-00000  00000-00000  00000-00000  00010-00000  00100-00000  00000-00000  00000-00000  
330  00000-00000  00000-00000  00000-00000  00000-00000  00001-00000  00000-00000  00000-01000  00001-00000  
331  00000-00000  00000-00000  00000-00000  00000-00000  00000-00100  00000-00000  01001-00000  00000-00000  
332  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  01000-10000  00000-00000  00000-00000  
333  00000-00000  00000-00000  00000-00010  00000-00000  00000-00000  10000-00000  00010-00010  00000-00010  
334  00000-00000  00000-00000  00010-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00010  
335  00000-00000  00000-00000  00000-10000  00000-00000  00000-00000  10000-00000  00000-00000  00000-00100  
336  00000-00000  00000-00000  00000-00000  00010-00000  00000-00000  00000-00000  00000-00000  00000-00000  
