###  1     6     11    16     21    26     31    36     41    46     51    56     61    66     71    76
272  00000-00000  10000-00000  00010-00000  00000-00000  00001-00000  00000-00000  00000-00000  00000-00000  
273  00000-00000  00000-00000  00000-00000  00000-10000  00000-00000  00000-00000  00000-00000  00000-00000  
274  00000-00010  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
275  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
276  00000-00010  00110-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
277  00000-01000  10000-00000  00000-00000  00000-00000  00010-00000  00000-00000  00010-00000  00000-00000  
278  00000-00000  10000-00000  00000-00000  10000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
279  00001-00000  00000-00000  01000-00000  00000-00000  00000-00000  00000-00000  01000-00000  00000-00000  
280  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
281  00010-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
282  00000-00000  00000-00000  00000-00010  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
283  01000-00000  00000-00000  00000-00000  00100-00010  00000-00000  00000-00000  00000-00000  00000-00000  
284  00010-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
285  00000-00000  00000-00000  00000-10000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
286  00000-00000  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
287  00000-00000  00000-00010  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
288  00000-00000  01000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
289  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
290  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00001  00000-00000  
291  00000-00001  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00001  
292  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00001-00000  00000-00000  
293  00000-00000  00000-00000  00000-00000  00010-00000  00010-00000  00000-00000  00000-00000  00000-00000  
294  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  01000-00000  00000-00000  
295  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-01000  00000-00000  
296  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  10100-00000  
297  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00010-00000  00000-00000  00000-00000  
298  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
299  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-10000  00000-00000  00000-00000  
300  00000-00000  00010-00000  00000-00000  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  
301  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
302  00000-00000  00000-00000  00000-00000  00000-00000  00000-00010  00000-00000  10000-00000  00000-00000  
303  00000-00000  00000-00001  00000-01000  00000-00000  00000-00000  00000-00000  00000-00000  00000-01000  
304  00000-00000  00000-00000  00000-00000  00000-01000  00000-00000  00000-00000  00000-00000  00000-00000  
305  00000-00000  00000-00000  10000-00000  00000-00000  00000-00001  00000-10000  00000-00000  00000-00000  
306  00000-00100  00000-00001  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
307  01000-01000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
308  00000-00000  00000-00000  00000-00000  00000-10000  00000-00000  00000-00000  00010-00000  00000-00000  
309  00000-00000  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  01100-00010  00000-00000  
310  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
311  00000-00000  01000-00100  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
312  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
313  00000-00000  00000-00000  00000-10000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
314  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
315  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
316  00000-10000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00010-00000  
317  00100-00000  00000-01000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
318  00000-00000  00000-00000  00000-00000  00000-00010  00000-00000  00000-00000  00000-00000  00000-00001  
319  00000-00000  00000-00000  00000-00000  00000-00000  00000-00001  00000-00000  00000-00000  00000-00000  
320  00000-00000  00000-00000  00000-00000  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  
321  00000-00000  00000-00000  10001-00000  00000-00000  00000-00000  00000-00000  00000-00000  00110-00000  
322  00110-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
323  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
324  00000-00000  00000-00000  00000-00000  00100-00000  00000-00000  00000-00000  00000-00000  00000-00000  
325  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
326  00000-00000  00000-00000  00000-00000  00000-00000  00000-00010  00000-00000  00000-00000  00001-00000  
327  00000-00000  00000-00000  00000-01000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
328  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-01000  00000-00000  
329  00000-10000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
330  00000-00000  00001-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00001-00000  
331  00000-00000  00000-00000  00000-10000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
332  00000-10000  00000-00000  00000-00000  10000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
333  00000-00000  00000-00000  00000-00000  00000-00000  00000-01000  00000-00000  00000-00000  00000-00000  
334  00000-00000  00000-00000  00000-00000  00000-10000  00000-00000  00000-00000  00000-00000  00000-00000  
335  00000-00100  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
336  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  00000-00000  
